date,AQI,PM10,NO2,SO2,O3,Temperature,Humidity,Precipitation,month,log_PM2.5,log_CO,season_Spring,season_Summer,season_Winter,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,AQI_t+1,AQI_t+2,AQI_t+3,AQI_lag_1,AQI_lag_2,AQI_roll_mean_3,AQI_roll_std_3,AQI_diff
2023-06-01,52.125,27.09583333333333,7.233333333333333,8.041666666666666,45.25,29.941666666666663,76.875,0.0,6,2.7349084886050785,5.3315103339038,False,True,False,False,False,True,False,False,False,59.083333333333336,56.375,61.54166666666666,52.958333333333336,51.583333333333336,53.069444444444436,1.5446667505763374,1.375
2023-06-02,59.083333333333336,31.616666666666664,10.695833333333333,12.0375,54.79166666666666,30.02916666666667,80.95833333333333,0.0,6,2.827560139864456,5.631361113562105,False,True,False,False,False,False,True,False,False,56.375,61.54166666666666,64.41666666666667,52.125,52.958333333333336,52.22222222222222,0.6926365355189422,-0.8333333333333357
2023-06-03,56.375,33.28333333333333,12.429166666666667,13.654166666666669,58.04166666666666,29.96666666666667,81.625,0.0,6,2.800325477211381,5.720175155253282,False,True,False,False,False,False,False,True,False,61.54166666666666,64.41666666666667,60.41666666666666,59.083333333333336,52.125,54.72222222222223,3.799747189441715,6.958333333333336
2023-06-04,61.54166666666666,47.32083333333333,13.375,15.120833333333332,67.75,30.070833333333336,80.66666666666667,0.0,6,3.0347526461276177,5.816118604050453,False,True,False,False,False,False,False,False,True,64.41666666666667,60.41666666666666,65.45833333333333,56.375,59.083333333333336,55.86111111111111,3.5075150800822072,-2.7083333333333357
2023-06-05,64.41666666666667,39.50416666666667,12.370833333333332,13.529166666666669,58.04166666666666,29.98333333333333,80.79166666666667,0.0,6,2.884335055096735,5.691203692449341,False,True,False,False,False,False,False,False,False,60.41666666666666,65.45833333333333,63.66666666666666,61.54166666666666,56.375,59.0,2.5843412012373626,5.166666666666657
2023-06-06,60.41666666666666,37.24583333333333,15.358333333333333,16.0,61.41666666666666,30.39583333333333,81.29166666666667,0.0,6,2.9426830524641754,5.853757783072979,False,True,False,True,False,False,False,False,False,65.45833333333333,63.66666666666666,59.708333333333336,64.41666666666667,61.54166666666666,60.77777777777777,4.0748920685509935,2.875000000000014
2023-06-07,65.45833333333333,42.48333333333333,15.8,18.116666666666667,60.04166666666666,30.65416666666667,81.33333333333333,0.0,6,3.0530179941049114,5.891874387911492,False,True,False,False,True,False,False,False,False,63.66666666666666,59.708333333333336,65.54166666666667,60.41666666666666,64.41666666666667,62.125,2.0628156324071796,-4.000000000000014
2023-06-08,63.66666666666666,34.90833333333333,9.145833333333334,11.5375,58.125,30.33333333333333,77.45833333333333,0.0,6,2.8359057945874073,5.505670231955922,False,True,False,False,False,True,False,False,False,59.708333333333336,65.54166666666667,60.79166666666666,65.45833333333333,60.41666666666666,63.43055555555555,2.661561954380875,5.041666666666671
2023-06-09,59.708333333333336,42.10416666666666,7.9875,9.2875,52.41666666666666,30.2,76.29166666666667,0.0,6,2.976379545038176,5.394763264816289,False,True,False,False,False,False,True,False,False,65.54166666666667,60.79166666666666,149.33333333333334,63.66666666666666,65.45833333333333,63.18055555555554,2.5557442563124892,-1.7916666666666714
2023-06-10,65.54166666666667,37.325,9.579166666666667,11.329166666666666,54.75,29.941666666666663,76.0,0.0,6,2.8733292069712797,5.497168225293202,False,True,False,False,False,False,False,True,False,60.79166666666666,149.33333333333334,117.83333333333331,59.708333333333336,63.66666666666666,62.944444444444436,2.9422489193938253,-3.9583333333333215
2023-06-11,60.79166666666666,35.11666666666667,25.17083333333333,26.066666666666663,61.708333333333336,30.016666666666666,76.29166666666667,0.0,6,3.1294980137169843,6.247317272831896,False,True,False,False,False,False,False,False,True,149.33333333333334,117.83333333333331,60.79166666666666,65.54166666666667,59.708333333333336,62.97222222222223,2.9780252281049817,5.833333333333336
2023-06-12,149.33333333333334,93.07083333333333,27.42083333333333,34.458333333333336,126.77083333333331,32.09583333333333,64.83333333333333,0.0,6,4.130288009291248,6.673771938864291,False,True,False,False,False,False,False,False,False,117.83333333333331,60.79166666666666,67.29166666666667,60.79166666666666,65.54166666666667,62.01388888888889,3.102791455252007,-4.750000000000014
2023-06-13,117.83333333333331,33.204166666666666,12.070833333333333,18.5375,61.29166666666666,31.46666666666667,64.29166666666667,0.0,6,2.7283973424330794,5.383921503840185,False,True,False,True,False,False,False,False,False,60.79166666666666,67.29166666666667,59.04166666666666,149.33333333333334,60.79166666666666,91.88888888888887,49.805007510772775,88.54166666666669
2023-06-14,60.79166666666666,46.71666666666667,8.833333333333334,14.1875,63.75,31.004166666666663,64.58333333333333,0.0,6,3.0305361957486827,5.185521872402692,False,True,False,False,True,False,False,False,False,67.29166666666667,59.04166666666666,76.70833333333333,117.83333333333331,149.33333333333334,109.31944444444444,44.880635156345875,-31.50000000000003
2023-06-15,67.29166666666667,38.275,8.416666666666666,11.9875,55.458333333333336,30.39583333333333,67.625,0.0,6,2.92428102559146,5.150397236471415,False,True,False,False,False,True,False,False,False,59.04166666666666,76.70833333333333,81.45833333333333,60.79166666666666,117.83333333333331,109.31944444444441,44.88063515634587,-57.04166666666666
2023-06-16,59.04166666666666,40.48333333333333,14.558333333333332,13.483333333333334,66.29166666666667,31.15833333333333,70.70833333333333,0.0,6,3.0985896589936988,5.696673935418906,False,True,False,False,False,False,True,False,False,76.70833333333333,81.45833333333333,83.83333333333333,67.29166666666667,60.79166666666666,81.97222222222221,31.22622243551995,6.500000000000014
2023-06-17,76.70833333333333,63.02916666666667,10.3,11.65,61.04166666666666,30.566666666666663,80.5,0.0,6,3.257775973825757,5.543548514326251,False,True,False,False,False,False,False,True,False,81.45833333333333,83.83333333333333,77.5,59.04166666666666,67.29166666666667,62.375,4.346933785244681,-8.250000000000014
2023-06-18,81.45833333333333,71.50833333333334,8.025,8.604166666666666,59.875,30.291666666666668,74.125,0.0,6,3.366577181015552,5.398539704349739,False,True,False,False,False,False,False,False,True,83.83333333333333,77.5,75.66666666666667,76.70833333333333,59.04166666666666,67.68055555555556,8.839751337208217,17.66666666666667
